,Animal ID,Name,DateTime,MonthYear,Found Location,Intake Type,Intake Condition,Animal Type,Sex upon Intake,Age upon Intake,Breed,Color,found_zipcode,found_lat,found_lon
126414,A835379,*Kahlo,2021-05-27 08:15:00,05/27/2021 08:15:00 AM,Bluff Springs And William Cannon in Austin (TX),Stray,Sick,Dog,Intact Female,1 month,Pit Bull,Brown Brindle/White,78744,30.1894491,-97.7678721
126415,A835400,Houston,2021-05-27 11:59:00,05/27/2021 11:59:00 AM,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,12 years,Domestic Shorthair,Black,None,,
126416,A835382,*Rembrandt,2021-05-27 08:15:00,05/27/2021 08:15:00 AM,Bluff Springs And William Cannon in Austin (TX),Stray,Sick,Dog,Intact Male,1 month,Pit Bull,Black Tiger,78744,30.1894491,-97.7678721
126417,A835383,*Pollock,2021-05-27 08:15:00,05/27/2021 08:15:00 AM,Bluff Springs And William Cannon in Austin (TX),Stray,Sick,Dog,Intact Male,1 month,Pit Bull,Fawn/White,78744,30.1894491,-97.7678721
126418,A835151,*Pancho,2021-05-24 16:30:00,05/24/2021 04:30:00 PM,3000 Fallwell Lane in Austin (TX),Stray,Medical,Dog,Intact Male,2 years,Pit Bull,Black Brindle,78725,30.2066515,-97.63305329233872
126419,A835189,*Wicket,2021-05-24 15:48:00,05/24/2021 03:48:00 PM,Ih 35 And Fm 1626 in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Pit Bull Mix,Brown/White,None,,
126420,A835215,*Bowie,2021-05-24 23:47:00,05/24/2021 11:47:00 PM,5313 South Pleasant Valley in Austin (TX),Stray,Normal,Dog,Intact Male,11 months,Labrador Retriever,Black,None,,
126421,A835168,*Rogan,2021-05-24 11:52:00,05/24/2021 11:52:00 AM,Old Lockwood Road in Travis (TX),Stray,Normal,Dog,Intact Male,1 year,Labrador Retriever Mix,Black/White,78653,30.3022252,-97.5245976
126422,A835165,*Tyson,2021-05-24 11:35:00,05/24/2021 11:35:00 AM,183 And Thompson Lane in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Black Mouth Cur Mix,Tan/Black,78742,30.244052964706736,-97.68010141113791
126423,A835265,*Deedee,2021-05-25 13:07:00,05/25/2021 01:07:00 PM,7107 Siepel Drive in Austin (TX),Stray,Normal,Dog,Intact Female,7 months,Chihuahua Shorthair Mix,Red/White,78724,30.30179,-97.63876130238094
126424,A835407,,2021-05-27 14:24:00,05/27/2021 02:24:00 PM,1216 Bonnie Brae in Austin (TX),Owner Surrender,Normal,Dog,Intact Male,5 years,Pit Bull Mix,Tan/White,None,,
126425,A835421,,2021-05-27 13:36:00,05/27/2021 01:36:00 PM,Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Medium Hair,Black Tabby,None,,
126426,A835434,95 Grams,2021-05-27 14:43:00,05/27/2021 02:43:00 PM,Bastrop (TX),Stray,Nursing,Cat,Intact Male,2 days,Domestic Shorthair,Gray Tabby,None,,
126427,A835412,A835412,2021-05-27 13:36:00,05/27/2021 01:36:00 PM,Austin (TX),Stray,Normal,Cat,Intact Female,8 months,Domestic Shorthair,Brown Tabby,None,,
126428,A835418,,2021-05-27 13:36:00,05/27/2021 01:36:00 PM,Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Brown Tabby,None,,
126429,A835425,,2021-05-27 14:10:00,05/27/2021 02:10:00 PM,1303 Radcliff in Austin (TX),Stray,Sick,Cat,Intact Male,4 weeks,Siamese,Seal Point/White,None,,
126430,A835430,,2021-05-27 14:10:00,05/27/2021 02:10:00 PM,1303 Radcliff in Austin (TX),Stray,Sick,Cat,Intact Female,4 weeks,Domestic Shorthair,Calico,None,,
126431,A835417,,2021-05-27 13:36:00,05/27/2021 01:36:00 PM,Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Medium Hair,Brown Tabby,None,,
126432,A835416,,2021-05-27 13:36:00,05/27/2021 01:36:00 PM,Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Torbie,None,,
126433,A708508,Fido,2021-05-27 15:37:00,05/27/2021 03:37:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,6 years,Vizsla Mix,Red,None,,
126434,A835185,*Hall,2021-05-24 15:25:00,05/24/2021 03:25:00 PM,5709 Pinon Vista in Austin (TX),Stray,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair,Cream Tabby,None,,
126435,A835435,101 Grams,2021-05-27 14:43:00,05/27/2021 02:43:00 PM,1420 Old Mcdade Road in Bastrop (TX),Stray,Nursing,Cat,Intact Female,2 days,Domestic Shorthair,Gray Tabby,78621,30.334468,-97.329548
126436,A835411,A835411,2021-05-27 13:36:00,05/27/2021 01:36:00 PM,Austin (TX),Stray,Normal,Cat,Intact Female,8 months,Domestic Shorthair,Torbie,None,,
126437,A835419,,2021-05-27 13:36:00,05/27/2021 01:36:00 PM,Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Tortie,None,,
126438,A835422,,2021-05-27 13:36:00,05/27/2021 01:36:00 PM,Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Brown Tabby,None,,
126439,A835420,,2021-05-27 13:36:00,05/27/2021 01:36:00 PM,Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Medium Hair,Brown Tabby,None,,
126441,A835433,,2021-05-27 14:10:00,05/27/2021 02:10:00 PM,1303 Radcliff in Austin (TX),Stray,Sick,Cat,Intact Female,4 weeks,Domestic Shorthair,Blue Tabby,None,,
126442,A835414,,2021-05-27 13:36:00,05/27/2021 01:36:00 PM,Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Brown Tabby,None,,
126443,A835413,,2021-05-27 13:36:00,05/27/2021 01:36:00 PM,Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Medium Hair,Blue Tabby,None,,
126444,A835423,,2021-05-27 14:07:00,05/27/2021 02:07:00 PM,2705 Hoeke Lane in Austin (TX),Stray,Injured,Dog,Intact Female,2 months,Great Pyrenees,White,78744,30.212636,-97.689897
126445,A835426,,2021-05-27 14:10:00,05/27/2021 02:10:00 PM,1303 Radcliff in Austin (TX),Stray,Sick,Cat,Intact Female,4 weeks,Domestic Shorthair,Black/White,None,,
126446,A835186,*Oates,2021-05-24 15:25:00,05/24/2021 03:25:00 PM,5709 Pinon Vista in Austin (TX),Stray,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair,Orange Tabby,None,,
126447,A835432,,2021-05-27 14:10:00,05/27/2021 02:10:00 PM,1303 Radcliff in Austin (TX),Stray,Sick,Cat,Intact Male,4 weeks,Domestic Shorthair,Blue,None,,
126448,A834996,Pluto,2021-05-21 12:49:00,05/21/2021 12:49:00 PM,Riverside Drive in Austin (TX),Stray,Normal,Dog,Intact Male,1 month,Labrador Retriever/Basset Hound,Black/White,78741,30.2471555,-97.7330028
126449,A835405,Bella,2021-05-27 16:20:00,05/27/2021 04:20:00 PM,1309 Warrington in Austin (TX),Stray,Normal,Dog,Spayed Female,5 years,Australian Kelpie/Bichon Frise,Tan,None,,
126450,A811671,*Oddball,2021-05-13 21:00:00,05/13/2021 09:00:00 PM,East Riverside in Austin (TX),Owner Surrender,Normal,Dog,Intact Female,1 year,American Staffordshire Terrier,White,None,,
126451,A811823,*Bolt,2021-05-13 21:00:00,05/13/2021 09:00:00 PM,East Riverside in Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1 year,American Staffordshire Terrier,White,None,,
126452,A835448,A835448,2021-05-27 16:38:00,05/27/2021 04:38:00 PM,South Congress And Riverside in Austin (TX),Stray,Normal,Bird,Unknown,1 year,Chicken,White/Black,78704,30.257325,-97.74665
126453,A835447,,2021-05-27 16:19:00,05/27/2021 04:19:00 PM,6808 Rockridge Road in Austin (TX),Stray,Pregnant,Dog,Intact Female,2 years,Yorkshire Terrier,Silver/Red,None,,
126454,A835454,A835454,2021-05-26 16:08:00,05/26/2021 04:08:00 PM,7201 Levander Loop in Austin (TX),Abandoned,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Black,78702,30.2523206,-97.6904572
126455,A820235,Tesla,2021-05-27 17:25:00,05/27/2021 05:25:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,1 year,Staffordshire Mix,White/Blue,None,,
126456,A835437,Kizzy,2021-05-27 15:27:00,05/27/2021 03:27:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,15 years,Domestic Shorthair,White,None,,
126457,A835443,,2021-05-27 16:08:00,05/27/2021 04:08:00 PM,Bois D Arc in Manor (TX),Stray,Nursing,Cat,Intact Female,1 month,Domestic Shorthair,Orange Tabby,75166,33.0301807,-96.4296778
126458,A835317,Belya,2021-05-26 12:21:00,05/26/2021 12:21:00 PM,2300 West North Loop Boulevard in Austin (TX),Public Assist,Normal,Dog,Intact Female,8 years,Dachshund,Brown/Black,78756,30.32543994498892,-97.74263202052731
126459,A835438,Lily,2021-05-27 15:37:00,05/27/2021 03:37:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,1 year,Labrador Retriever,Chocolate,None,,
126460,A835444,,2021-05-27 16:08:00,05/27/2021 04:08:00 PM,Bois D Arc in Manor (TX),Stray,Nursing,Cat,Intact Male,1 month,Domestic Shorthair,Brown Tabby,75166,33.0301807,-96.4296778
126461,A835246,Lady,2021-05-25 11:30:00,05/25/2021 11:30:00 AM,Travis (TX),Owner Surrender,Normal,Dog,Intact Female,1 year,Beagle/Black Mouth Cur,Brown,None,,
126462,A835247,Scooby,2021-05-25 11:30:00,05/25/2021 11:30:00 AM,Travis (TX),Owner Surrender,Normal,Dog,Intact Male,1 year,Beagle/Black Mouth Cur,Brown/Black,None,,
126463,A834939,*Bumpers,2021-05-20 12:20:00,05/20/2021 12:20:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,1 year,Labrador Retriever Mix,Chocolate/White,None,,
126464,A835372,Red Kitten,2021-05-27 07:48:00,05/27/2021 07:48:00 AM,1420 Old Mcdade Road in Travis (TX),Stray,Normal,Cat,Intact Male,2 days,Domestic Shorthair,Gray Tabby/White,None,,
126465,A835373,Pink Kitten,2021-05-27 07:48:00,05/27/2021 07:48:00 AM,1420 Old Mcdade Road in Travis (TX),Stray,Normal,Cat,Unknown,6 days,Domestic Shorthair,Gray Tabby,None,,
126466,A835377,,2021-05-27 08:10:00,05/27/2021 08:10:00 AM,East 14Th Street And Leona Street in Austin (TX),Wildlife,Injured,Other,Intact Male,1 year,Opossum,Gray/White,None,,
126467,A835450,Sassy,2021-05-27 16:55:00,05/27/2021 04:55:00 PM,1020 East 45Th Street in Austin (TX),Stray,Normal,Cat,Spayed Female,5 years,Domestic Shorthair,Black/White,78751,30.3042665,-97.71727788410104
126468,A835371,Blue Kitten,2021-05-27 07:48:00,05/27/2021 07:48:00 AM,1420 Old Mcdade Road in Travis (TX),Stray,Normal,Cat,Intact Male,2 days,Domestic Shorthair,Gray Tabby/White,None,,
126469,A835440,*Ryobi,2021-05-27 16:10:00,05/27/2021 04:10:00 PM,5307 Wasson Road in Austin (TX),Stray,Injured,Cat,Intact Female,1 month,Domestic Shorthair,Calico,78745,30.2068035,-97.77234500745178
126470,A835480,Peter,2021-05-28 10:55:00,05/28/2021 10:55:00 AM,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,8 years,Domestic Shorthair,White/Blue,None,,
126471,A835319,*Leonard,2021-05-26 12:26:00,05/26/2021 12:26:00 PM,2300 West North Loop Boulevard in Austin (TX),Public Assist,Normal,Other,Unknown,1 year,Turtle,Green,78756,30.32543994498892,-97.74263202052731
126472,A835177,*Peanut,2021-05-24 13:51:00,05/24/2021 01:51:00 PM,14821 Navarro Creek Pass in Travis (TX),Stray,Normal,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Brown Tabby,None,,
126473,A833678,*Tinkerbell,2021-05-04 16:20:00,05/04/2021 04:20:00 PM,5811 Duval in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Torbie,78759-3504,30.4117004,-97.7293369
126474,A835483,,2021-05-28 12:21:00,05/28/2021 12:21:00 PM,1706 Giles in Austin (TX),Wildlife,Injured,Other,Unknown,7 months,Raccoon,Brown/Black,None,,
126475,A835235,*Laney,2021-05-25 10:29:00,05/25/2021 10:29:00 AM,10301 2222 in Austin (TX),Stray,Injured,Dog,Spayed Female,3 years,German Shorthair Pointer Mix,White/Brown,None,29.6863876,-96.1296178
126476,A835427,,2021-05-27 14:17:00,05/27/2021 02:17:00 PM,12705 Door Bell Drive in Manor (TX),Stray,Normal,Cat,Intact Male,2 years,Domestic Medium Hair,Black,None,,
126477,A835154,*Lucky,2021-05-24 10:28:00,05/24/2021 10:28:00 AM,Lamar Boulevard And Fairfield Drive in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Longhair,Blue,None,,
126478,A835244,*Jordan,2021-05-25 11:52:00,05/25/2021 11:52:00 AM,North Lamar And Rundberg in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Pit Bull,Black/White,None,,
126479,A832320,*Alex,2021-04-11 12:09:00,04/11/2021 12:09:00 PM,Travis (TX),Owner Surrender,Normal,Cat,Intact Male,1 day,Domestic Medium Hair,Blue Tabby/White,None,,
126480,A832322,*Peggy,2021-04-11 12:09:00,04/11/2021 12:09:00 PM,Travis (TX),Owner Surrender,Normal,Cat,Intact Female,1 day,Domestic Shorthair,Black,None,,
126481,A835048,*Darla,2021-05-22 09:03:00,05/22/2021 09:03:00 AM,Austin (TX),Stray,Sick,Dog,Intact Female,6 months,Chinese Sharpei/German Shepherd,Brown,None,,
126482,A835504,,2021-05-28 15:26:00,05/28/2021 03:26:00 PM,1301 West Oltorf in Austin (TX),Stray,Injured,Cat,Intact Male,3 weeks,Domestic Shorthair,Blue,None,,
126483,A835509,Daisy,2021-05-28 15:39:00,05/28/2021 03:39:00 PM,Cedar Park (TX),Owner Surrender,Normal,Cat,Intact Female,2 years,Domestic Shorthair,Cream Tabby,None,,
126484,A835501,Nala,2021-05-28 15:20:00,05/28/2021 03:20:00 PM,Travis (TX),Owner Surrender,Normal,Cat,Spayed Female,5 years,Domestic Shorthair,Brown Tabby,None,,
126485,A835508,Pip,2021-05-28 15:36:00,05/28/2021 03:36:00 PM,Outside Jurisdiction,Owner Surrender,Injured,Dog,Spayed Female,8 months,Standard Poodle,Cream,None,,
126486,A835217,Diamond,2021-05-28 15:41:00,05/28/2021 03:41:00 PM,1433 Webberville in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Pit Bull,White/Brown,None,,
126487,A835506,A835506,2021-05-28 15:28:00,05/28/2021 03:28:00 PM,1207 Montopolis Avenue in Austin (TX),Stray,Normal,Dog,Intact Male,5 years,Chihuahua Shorthair/Dachshund,Brown/Tan,None,,
126488,A828020,*Clark Kent,2021-01-05 15:47:00,01/05/2021 03:47:00 PM,1006 East 49Th Street in Austin (TX),Stray,Injured,Cat,Intact Male,2 years,Domestic Shorthair,Black,78751,30.308125,-97.71273259803922
126489,A835485,Nami,2021-05-28 11:50:00,05/28/2021 11:50:00 AM,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,2 months,Domestic Shorthair,Brown Tabby/White,None,,
126490,A834934,*Wasabi,2021-05-20 11:25:00,05/20/2021 11:25:00 AM,704 Silver Wing Drive in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Medium Hair,Black,None,,
126491,A821388,*Lo Mein,2021-05-28 16:23:00,05/28/2021 04:23:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,10 months,Domestic Shorthair,Blue,None,,
126492,A835251,Talli,2021-05-25 12:13:00,05/25/2021 12:13:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,9 months,Domestic Longhair,Black,None,,
126493,A690359,Buddy,2021-02-21 14:57:00,02/21/2021 02:57:00 PM,2603 Canterbury Street in Austin (TX),Owner Surrender,Behavior,Dog,Neutered Male,6 years,Labrador Retriever Mix,Tan/White,78702,30.251825500000002,-97.71602998530577
126494,A835522,,2021-05-28 16:33:00,05/28/2021 04:33:00 PM,290 And Manor Road in Austin (TX),Stray,Injured,Dog,Intact Male,8 years,Pug,Fawn,78722,30.2851795,-97.7135377
126496,A690359,Buddy,2021-05-28 16:54:00,05/28/2021 04:54:00 PM,Outside Jurisdiction,Owner Surrender,Normal,Dog,Neutered Male,6 years,Labrador Retriever Mix,Tan/White,None,,
126497,A835491,A835491,2021-05-28 12:08:00,05/28/2021 12:08:00 PM,2211 Vanderbilt in Austin (TX),Owner Surrender,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Brown Tabby,None,,
126498,A835526,Lily,2021-05-28 16:50:00,05/28/2021 04:50:00 PM,Pflugerville (TX),Owner Surrender,Normal,Dog,Spayed Female,2 years,German Shepherd,Black/Tan,None,,
126499,A835512,*Frappucino,2021-05-28 15:57:00,05/28/2021 03:57:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,2 months,Domestic Shorthair,Black,None,,
126500,A835513,*Latte,2021-05-28 15:57:00,05/28/2021 03:57:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,2 months,Domestic Shorthair,Black,None,,
126501,A835514,*Cortado,2021-05-28 15:57:00,05/28/2021 03:57:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,2 months,Domestic Shorthair,Black,None,,
126502,A835547,Grams 208,2021-05-29 08:44:00,05/29/2021 08:44:00 AM,Payton Gin Road And North Lamar Boulevard in Austin (TX),Stray,Normal,Cat,Intact Female,1 week,Domestic Shorthair,Calico,None,,
126503,A835147,Gidget,2021-05-29 08:25:00,05/29/2021 08:25:00 AM,Austin (TX),Public Assist,Normal,Cat,Intact Female,1 year,Domestic Shorthair,Black,None,,
126504,A835545,,2021-05-29 08:25:00,05/29/2021 08:25:00 AM,Austin (TX),Public Assist,Normal,Cat,Intact Female,1 week,Domestic Shorthair,Blue Tabby,None,,
126505,A835551,Kingston Ziggy,2021-05-25 13:29:00,05/25/2021 01:29:00 PM,Austin (TX),Owner Surrender,Sick,Dog,Intact Female,1 month,Shih Tzu,Black,None,,
126506,A835546,,2021-05-29 08:25:00,05/29/2021 08:25:00 AM,Austin (TX),Public Assist,Normal,Cat,Intact Male,1 week,Domestic Shorthair,Blue Tabby,None,,
126507,A835043,*Wheeler,2021-05-22 09:13:00,05/22/2021 09:13:00 AM,Burleson Road in Austin (TX),Stray,Injured,Cat,Neutered Male,2 years,Domestic Shorthair,Black/White,78719,30.170354,-97.664403
126508,A833016,Oso,2021-04-22 15:08:00,04/22/2021 03:08:00 PM,6202 Stiles Cove in Austin (TX),Stray,Injured,Dog,Intact Male,2 years,Pomeranian,Red/Tan,78721,30.261853000000002,-97.678028
126509,A835360,*Skidoo,2021-05-26 17:14:00,05/26/2021 05:14:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,1 year,Pit Bull,Blue,None,,
126510,A835289,*Neptune,2021-05-25 16:01:00,05/25/2021 04:01:00 PM,9300 South Ih 35 in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Beagle Mix,Tricolor,None,29.6863876,-96.1296178
126513,A790305,Rocky,2021-05-29 11:50:00,05/29/2021 11:50:00 AM,Austin (TX),Stray,Normal,Dog,Neutered Male,3 years,Siberian Husky,Brown/White,None,,
126514,A835115,*Nora,2021-05-23 14:27:00,05/23/2021 02:27:00 PM,11503 Walnut Ridge Drive in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Chihuahua Shorthair Mix,Black,78753,30.376959499999998,-97.66745392905929
126515,A835117,A835117,2021-05-29 14:28:00,05/29/2021 02:28:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,2 months,Domestic Shorthair,Blue Tabby,None,,
126516,A832615,Buddah Bellie,2021-04-16 14:18:00,04/16/2021 02:18:00 PM,Austin (TX),Owner Surrender,Sick,Cat,Neutered Male,2 years,Domestic Shorthair,Brown Tabby/White,None,,
126517,A835114,*Nick,2021-05-23 14:27:00,05/23/2021 02:27:00 PM,11503 Walnut Ridge Drive in Austin (TX),Stray,Normal,Dog,Intact Male,4 years,Chihuahua Shorthair Mix,Black,78753,30.376959499999998,-97.66745392905929
126518,A835576,,2021-05-29 15:23:00,05/29/2021 03:23:00 PM,1115 Lakeshore in Austin (TX),Owner Surrender,Sick,Dog,Intact Female,1 month,Pit Bull,Tan,78741,30.2433575,-97.7230433
126519,A829954,*Waffles,2021-02-27 09:49:00,02/27/2021 09:49:00 AM,7201 Levander Loop in Austin (TX),Abandoned,Injured,Dog,Intact Male,2 years,Labrador Retriever Mix,Chocolate/White,78702,30.2523206,-97.6904572
126520,A835267,Federico,2021-05-25 13:39:00,05/25/2021 01:39:00 PM,7311 Meador Avenue in Austin (TX),Stray,Normal,Dog,Intact Male,7 months,Bruss Griffon Mix,Black/White,78752,30.3309415,-97.69474644374237
126521,A832453,Charlie,2021-04-13 17:48:00,04/13/2021 05:48:00 PM,7201 Levander Loop in Austin (TX),Abandoned,Normal,Cat,Spayed Female,7 years,Domestic Shorthair,Calico,78702,30.2523206,-97.6904572
126522,A835507,*835507,2021-05-28 15:30:00,05/28/2021 03:30:00 PM,Mustang Mesa in Travis (TX),Stray,Injured,Bird,Intact Female,1 year,Chicken,Black/White,78647,30.063218,-97.717198
126523,A835431,,2021-05-27 14:10:00,05/27/2021 02:10:00 PM,1303 Radcliff in Austin (TX),Stray,Sick,Cat,Intact Female,4 weeks,Domestic Shorthair,Torbie,None,,
126524,A835594,A835594,2021-05-30 08:39:00,05/30/2021 08:39:00 AM,4434 Frontier Trail in Austin (TX),Stray,Injured,Cat,Intact Male,1 year,Domestic Shorthair,Brown Tabby,78745,30.231409499999998,-97.79576352760756
126525,A835599,Garfield,2021-05-30 08:59:00,05/30/2021 08:59:00 AM,5908 Caroline in Austin (TX),Owner Surrender,Injured,Cat,Intact Male,1 year,Domestic Shorthair,Orange Tabby,77474,29.78498,-96.17898
126526,A835595,A835595,2021-05-30 08:45:00,05/30/2021 08:45:00 AM,1811 Mearns Meadow in Austin (TX),Stray,Sick,Cat,Intact Female,4 weeks,Domestic Shorthair,Black,None,,
126527,A835451,Buddy,2021-05-27 16:47:00,05/27/2021 04:47:00 PM,Travis (TX),Owner Surrender,Normal,Dog,Intact Male,10 months,Picardy Sheepdog Mix,Blue/White,None,,
126528,A835611,*A835611,2021-05-30 11:23:00,05/30/2021 11:23:00 AM,Austin (TX),Stray,Sick,Cat,Neutered Male,7 years,Domestic Longhair,Black,None,,
126529,A835321,*Hiccup,2021-05-26 11:52:00,05/26/2021 11:52:00 AM,2004 Jesse E Segovia Street in Austin (TX),Stray,Normal,Dog,Intact Female,8 months,German Shepherd,Brown,78702,30.250536,-97.72601471210076
126530,A835436,*Dallas,2021-05-27 15:21:00,05/27/2021 03:21:00 PM,124 West Anderson Lane in Austin (TX),Stray,Normal,Dog,Intact Male,3 years,German Shepherd,Brown/Black,78757,30.344704,-97.70524401046242
126531,A835424,*Camden,2021-05-27 15:15:00,05/27/2021 03:15:00 PM,1720 Wells Branch Parkway in Austin (TX),Stray,Normal,Dog,Intact Male,7 months,Staffordshire,Blue/Tan,78728,30.439623,-97.67182358653847
126532,A835397,*Brook,2021-05-27 11:48:00,05/27/2021 11:48:00 AM,10902 Mc Angus Road in Travis (TX),Stray,Normal,Dog,Intact Female,2 years,Siberian Husky Mix,White/Brown,None,,
126533,A835619,A835619,2021-05-30 12:12:00,05/30/2021 12:12:00 PM,Montopolis And Oltorf in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Cream Tabby,None,,
126534,A835362,*Jack,2021-05-26 17:58:00,05/26/2021 05:58:00 PM,William Cannon And Pleasant Valley in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Pit Bull,Blue/White,78745,30.1918796,-97.7749403
126535,A835366,*Elroy,2021-05-26 22:51:00,05/26/2021 10:51:00 PM,Thaxton Lane And East Slaughter Lane in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Pit Bull,Black/White,None,,
126536,A829117,*Sunny,2021-05-29 12:46:00,05/29/2021 12:46:00 PM,Harris Birch And Adair Drive in Austin (TX),Stray,Injured,Dog,Spayed Female,5 months,Pit Bull,Red/White,None,,
